"file","time.user.self","time.sys.self","time.elapsed","topLeftX","topLeftY","width","height","leftEyeCenterX","leftEyeCenterY","rightEyeCenterX","rightEyeCenterY","noseTipX","noseTipY","noseBtwEyesX","noseBtwEyesY","chinTipX","chinTipY","leftEyeCornerLeftX","leftEyeCornerLeftY","leftEyeCornerRightX","leftEyeCornerRightY","rightEyeCornerLeftX","rightEyeCornerLeftY","rightEyeCornerRightX","rightEyeCornerRightY","rightEarTragusX","rightEarTragusY","leftEarTragusX","leftEarTragusY","leftEyeBrowLeftX","leftEyeBrowLeftY","leftEyeBrowMiddleX","leftEyeBrowMiddleY","leftEyeBrowRightX","leftEyeBrowRightY","rightEyeBrowLeftX","rightEyeBrowLeftY","rightEyeBrowMiddleX","rightEyeBrowMiddleY","rightEyeBrowRightX","rightEyeBrowRightY","nostrilLeftHoleBottomX","nostrilLeftHoleBottomY","nostrilRightHoleBottomX","nostrilRightHoleBottomY","nostrilLeftSideX","nostrilLeftSideY","nostrilRightSideX","nostrilRightSideY","lipCornerLeftX","lipCornerLeftY","lipLineMiddleX","lipLineMiddleY","lipCornerRightX","lipCornerRightY","pitch","yaw","roll","attributes.gender.time","attributes.gender.type","attributes.gender.confidence"
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0012.png",0.140000000000001,0.01,3.78600000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0013.png",0.179999999999993,0.03,3.95600000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0014.png",0.159999999999997,0,3.51199999999972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0015.png",0.159999999999997,0.00999999999999979,4.75699999999961,283,21,233,233,399.57559770826,262.90562109172,450.69487646158,256.90116943146,-1,-1,-1,-1,-1,-1,386.70195846273,263.60799527627,409.95920120502,261.68596684823,440.31127296481,258.12082367495,459.81064344186,251.78164109256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.2897124839837,-59.604316136381,-7.2784439566097,0.51026,"F","70%"
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0016.png",0.159999999999997,0,3.63000000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0017.png",0.150000000000006,0.0100000000000002,3.82300000000032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0018.png",0.140000000000001,0.0100000000000002,3.46100000000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0019.png",0.140000000000001,0.0100000000000002,3.71199999999953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0020.png",0.140000000000001,0.00999999999999979,3.67900000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0021.png",0.129999999999995,0.02,3.71100000000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
