"file","time.user.self","time.sys.self","time.elapsed","url","label","confirmed","manual","width","height","yaw","roll","pitch","points","similarities","tid","recognizable","attributes.face.value","attributes.face.confidence","center.x","center.y","eye_left.x","eye_left.y","eye_left.confidence","eye_left.id","eye_right.x","eye_right.y","eye_right.confidence","eye_right.id","mouth_center.x","mouth_center.y","mouth_center.confidence","mouth_center.id","nose.x","nose.y","nose.confidence","nose.id"
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0043.png",0.0100000000002183,0,1.35400000000664,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0043.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0044.png",0.0100000000002183,0,1.29300000000512,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0044.png",NA,FALSE,FALSE,4,7.11,15,7,6,NA,NA,"TEMP_F@0394dceb00b2e7881a2909900194006c_59768d678c5da_50.50_24.00_0_1",TRUE,"true",57,50.5,24,51.75,22.67,94,449,49.75,22.22,91,450,50.38,27.11,75,615,50.25,24.22,86,403
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0045.png",0.0100000000002183,0,1.47000000000116,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0045.png",NA,FALSE,FALSE,10.75,19.11,1,4,-5,NA,NA,"TEMP_F@0e85bc0f4eced96f7f4ad40d015500d1_e38ba33c4e1e6_42.62_46.44_0_1",TRUE,"true",55,42.62,46.44,45.62,42.22,92,449,40.25,41.56,81,450,42.25,53.11,72,615,42.5,47.11,81,403
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0046.png",0.00999999999930878,0,1.74900000001071,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0046.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0047.png",0,0.0099999999999909,1.69700000000012,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0047.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0048.png",0,0,1.47100000000501,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0048.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0049.png",0,0.0100000000000193,1.47900000000664,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0049.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0050.png",0,0,1.55500000000757,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0050.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0051.png",0.0100000000002183,0,2.1359999999986,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0051.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0052.png",0,0.0099999999999909,1.52999999999884,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0052.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
