"file","mid","description","score"
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0219.png","/m/07bs0","tennis",0.96089125
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0219.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0219.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0219.png","/m/0bmgjqz","sport venue",0.54106814
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0220.png","/m/06ntj","sports",0.98283249
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0220.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0220.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0220.png","/m/03bt1gh","games",0.56174093
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0220.png","/m/015_x","cue sports",0.547559
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0221.png","/m/06ntj","sports",0.98347646
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0221.png","/m/07bs0","tennis",0.94514263
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0221.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0221.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0221.png","/m/0194d","badminton",0.55101246
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0222.png","/m/06ntj","sports",0.971631
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0222.png","/m/07bs0","tennis",0.96654254
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0222.png","/m/02xhr73","tennis player",0.93749964
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0222.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0222.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0223.png","/m/02mf1n","gadget",0.77919596
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0223.png","/m/0541p","multimedia",0.71364766
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0223.png","/m/01mfj","computer hardware",0.6397137
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0223.png","/m/0bkqqh","signage",0.58706313
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0224.png","/m/02mf1n","gadget",0.77429581
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0224.png","/m/030swj","mobile device",0.678481
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0225.png","/m/02mf1n","gadget",0.92429584
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0225.png","/m/07yv9","vehicle",0.85947132
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0225.png","/m/030swj","mobile device",0.710401
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0225.png","/m/04tr8s","pc game",0.66666669
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0225.png","/m/088l6h","family car",0.62868565
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0226.png","/m/06ntj","sports",0.80249274
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0226.png","/m/07bs0","tennis",0.78898716
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0226.png","/m/0bmgjqz","sport venue",0.75597417
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0226.png","/m/0dfbw","racing",0.68645245
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0226.png","/m/07gcy","tennis court",0.65245795
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0227.png","/m/07yv9","vehicle",0.72867393
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0227.png","/m/088l6h","family car",0.59739846
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0227.png","/m/06ntj","sports",0.5783934
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0227.png","/m/0ncqpsr","race car",0.5749929
"2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0227.png","/m/0dfbw","racing",0.553661
"2016_RLA_R02_ASevastova_LAT_vs_AIvanovic_SRB_WS2302_clip.0001.png","/m/06ntj","sports",0.98241907
"2016_RLA_R02_ASevastova_LAT_vs_AIvanovic_SRB_WS2302_clip.0001.png","/m/07bs0","tennis",0.96451169
"2016_RLA_R02_ASevastova_LAT_vs_AIvanovic_SRB_WS2302_clip.0001.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_ASevastova_LAT_vs_AIvanovic_SRB_WS2302_clip.0001.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_ASevastova_LAT_vs_AIvanovic_SRB_WS2302_clip.0001.png","/m/0bmgjqz","sport venue",0.69734049
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0001.png","/m/06ntj","sports",0.98578459
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0001.png","/m/07bs0","tennis",0.97168046
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0001.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0001.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0002.png","/m/06ntj","sports",0.98565406
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0002.png","/m/07bs0","tennis",0.971665
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0002.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0002.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0003.png","/m/06ntj","sports",0.985787
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0003.png","/m/07bs0","tennis",0.97185159
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0003.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0003.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0004.png","/m/06ntj","sports",0.98584139
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0004.png","/m/07bs0","tennis",0.97187728
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0004.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0004.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0005.png","/m/06ntj","sports",0.985807
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0005.png","/m/07bs0","tennis",0.97189248
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0005.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0005.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0006.png","/m/06ntj","sports",0.98555624
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0006.png","/m/07bs0","tennis",0.95682728
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0006.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0006.png","/m/020m7t","ball game",0.84329379
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0007.png","/m/06ntj","sports",0.52334696
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0008.png","/m/06ntj","sports",0.97832072
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0008.png","/m/07bs0","tennis",0.96954471
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0008.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0008.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0008.png","/m/0bmgjqz","sport venue",0.53172028
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0009.png","/m/06ntj","sports",0.98559296
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0009.png","/m/07bs0","tennis",0.96345866
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0009.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0009.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0009.png","/m/0c02pp7","athletics",0.78792381
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0010.png","/m/06ntj","sports",0.98148549
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0010.png","/m/020m7t","ball game",0.92857122
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0010.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0010.png","/m/047vlmn","outerwear",0.54165626
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0011.png","/m/06ntj","sports",0.98485214
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0011.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0011.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0011.png","/m/07bs0","tennis",0.86960876
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0011.png","/m/02h00q","jersey",0.56605917
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0012.png","/m/06ntj","sports",0.975877
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0012.png","/m/07bs0","tennis",0.943756
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0012.png","/m/02xhr73","tennis player",0.9375
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0012.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0012.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0013.png","/m/06ntj","sports",0.98574948
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0013.png","/m/07bs0","tennis",0.97178429
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0013.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0013.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0014.png","/m/06ntj","sports",0.98561966
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0014.png","/m/07bs0","tennis",0.97181606
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0014.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0014.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0015.png","/m/06ntj","sports",0.985255
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0015.png","/m/07bs0","tennis",0.97179472
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0015.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0015.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0016.png","/m/06ntj","sports",0.98562247
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0016.png","/m/07bs0","tennis",0.97174287
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0016.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0016.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0017.png","/m/06ntj","sports",0.98548353
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0017.png","/m/07bs0","tennis",0.97152251
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0017.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0017.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0018.png","/m/06ntj","sports",0.98575
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0018.png","/m/07bs0","tennis",0.97181332
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0018.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0018.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0019.png","/m/06ntj","sports",0.98580837
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0019.png","/m/07bs0","tennis",0.97186339
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0019.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0019.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0020.png","/m/06ntj","sports",0.98564774
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0020.png","/m/07bs0","tennis",0.97165459
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0020.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0020.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0021.png","/m/06ntj","sports",0.98575139
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0021.png","/m/07bs0","tennis",0.94242513
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0021.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0021.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0022.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0022.png","/m/06ntj","sports",0.87308472
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0023.png","/m/06ntj","sports",0.97212774
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0023.png","/m/07bs0","tennis",0.9701097
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0023.png","/m/02xhr73","tennis player",0.9375
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0023.png","/m/02vzx9","player",0.93734962
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0023.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0024.png","/m/06ntj","sports",0.983443
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0024.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0024.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0024.png","/m/05bzyr","rackets",0.58252549
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0025.png","/m/06ntj","sports",0.97078961
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0025.png","/m/02xhr73","tennis player",0.93749595
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0025.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0025.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0025.png","/m/07bs0","tennis",0.87691766
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0026.png","/m/06ntj","sports",0.91176933
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0026.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0026.png","/m/07bs0","tennis",0.68563831
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0026.png","/m/0c02pp7","athletics",0.58056992
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0027.png","/m/06ntj","sports",0.96062326
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0027.png","/m/01g317","person",0.9308992
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0027.png","/m/07p82rh","human action",0.82308185
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0027.png","/m/019w6h","physical exercise",0.53512716
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0028.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0028.png","/m/06ntj","sports",0.85661542
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0029.png","/m/06ntj","sports",0.98573732
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0029.png","/m/07bs0","tennis",0.97179419
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0029.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0029.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0030.png","/m/06ntj","sports",0.98573136
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0030.png","/m/07bs0","tennis",0.97182357
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0030.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0030.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0031.png","/m/06ntj","sports",0.98581624
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0031.png","/m/07bs0","tennis",0.97188807
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0031.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0031.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0032.png","/m/06ntj","sports",0.9858216
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0032.png","/m/07bs0","tennis",0.97186428
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0032.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0032.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0033.png","/m/06ntj","sports",0.98580116
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0033.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0033.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0033.png","/m/0194d","badminton",0.57640529
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0034.png","/m/06ntj","sports",0.98205549
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0034.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0034.png","/m/01445t","athlete",0.87630814
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0034.png","/m/07p82rh","human action",0.83940506
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0034.png","/m/08fgwk","contact sport",0.81818181
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0035.png","/m/06ntj","sports",0.94940144
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0035.png","/m/02xhr73","tennis player",0.9375
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0035.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0035.png","/m/07bs0","tennis",0.80374557
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0035.png","/m/0dfbw","racing",0.79489845
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0036.png","/m/06ntj","sports",0.98555911
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0036.png","/m/07bs0","tennis",0.97165954
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0036.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0036.png","/m/02xhr73","tennis player",0.9064489
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0036.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0037.png","/m/06ntj","sports",0.985203
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0037.png","/m/07bs0","tennis",0.97151911
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0037.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0037.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0038.png","/m/06ntj","sports",0.98487091
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0038.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0038.png","/m/07bs0","tennis",0.917369
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0038.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0038.png","/m/05bzyr","rackets",0.56829637
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0039.png","/m/06ntj","sports",0.98580819
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0039.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0039.png","/m/01qhp_","racquet sport",0.8888889
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0039.png","/m/067_4k","4 100 metres relay",0.78065169
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0039.png","/m/07bs0","tennis",0.54752547
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0040.png","/m/06ntj","sports",0.982252
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0040.png","/m/02xhr73","tennis player",0.9375
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0040.png","/m/020m7t","ball game",0.9285714
"2016_RLA_R02_KFlipkens_BEL_vs_GMuguruza_ESP_WS2242_clip.0040.png","/m/07bs0","tennis",0.92190075
