"file","mid","description","score","boundingPoly.x1","boundingPoly.x2","boundingPoly.x3","boundingPoly.x4","boundingPoly.y1","boundingPoly.y2","boundingPoly.y3","boundingPoly.y4"
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0078.png","/m/0p58j","Australian Open Tennis Tournament",0.39413419,41,113,113,41,25,25,136,136
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0079.png","/m/0p58j","Australian Open Tennis Tournament",0.37970224,37,109,109,37,52,52,143,143
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0080.png","/m/0p58j","Australian Open Tennis Tournament",0.40271536,37,146,146,37,25,25,143,143
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0081.png","/m/0p58j","Australian Open Tennis Tournament",0.42360458,41,112,112,41,43,43,144,144
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0082.png","/m/0p58j","Australian Open Tennis Tournament",0.31445003,63,146,146,63,44,44,143,143
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0083.png","/m/0p58j","Australian Open Tennis Tournament",0.23709835,37,113,113,37,50,50,146,146
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0084.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0085.png","/g/11bbrmhp7y","ANZ",0.14390717,549,584,584,549,37,37,46,46
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0086.png","/g/11bbrmhp7y","ANZ",0.14558509,549,584,584,549,37,37,46,46
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0087.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0088.png","/m/0p58j","Australian Open Tennis Tournament",0.27106073,48,87,87,48,39,39,136,136
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0089.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0090.png",NA,"Australian Open",0.18776874,165,188,188,165,378,378,401,401
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0090.png","/m/0fq25wr","Australian Open Tennis Tournament",0.18141998,56,87,87,56,48,48,82,82
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0091.png","/m/0g_rk1","Medibank",0.26377895,608,757,757,608,295,295,324,324
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0092.png","/m/0g_rk1","Medibank",0.18952815,696,777,777,696,326,326,375,375
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0093.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0094.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0095.png","/m/0p58j","Australian Open Tennis Tournament",0.26490733,41,791,791,41,85,85,224,224
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0096.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0097.png","/m/0g_rk1","Medibank",0.20094699,678,773,773,678,323,323,355,355
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0098.png","/m/0g_rk1","Medibank",0.19101797,678,769,769,678,319,319,352,352
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0099.png","/m/0g_rk1","Medibank",0.18584274,663,772,772,663,322,322,354,354
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0100.png","/m/0g_rk1","Medibank",0.26701358,689,772,772,689,305,305,353,353
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0101.png","/m/0p58j","Australian Open Tennis Tournament",0.3747029,37,115,115,37,60,60,161,161
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0102.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0103.png","/m/0p58j","Australian Open Tennis Tournament",0.32527348,51,115,115,51,50,50,161,161
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0104.png","/m/0p58j","Australian Open Tennis Tournament",0.31251532,37,109,109,37,50,50,143,143
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0105.png","/m/0p58j","Australian Open Tennis Tournament",0.2986961,37,65,65,37,77,77,139,139
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0106.png","/m/0p58j","Australian Open Tennis Tournament",0.17855278,41,109,109,41,131,131,143,143
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0107.png","/m/0l6c9","Australian Open Tennis Tournament",0.144506,75,121,121,75,48,48,163,163
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0108.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0109.png","/m/0p58j","Australian Open Tennis Tournament",0.35313162,37,120,120,37,44,44,140,140
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0110.png","/m/0p58j","Australian Open Tennis Tournament",0.43674597,37,109,109,37,50,50,140,140
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0111.png","/m/0p58j","Australian Open Tennis Tournament",0.39127198,41,92,92,41,74,74,136,136
"2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0112.png","/m/0p58j","Australian Open Tennis Tournament",0.38311794,48,121,121,48,45,45,145,145
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0001.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0002.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0003.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0004.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0005.png","/m/0g_rk1","Medibank",0.33667326,36,267,267,36,270,270,303,303
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0006.png","/m/0g_rk1","Medibank",0.25238135,104,160,160,104,258,258,294,294
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0006.png",NA,"Australian Open Tennis Tournament",0.14820774,65,91,91,65,25,25,58,58
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0007.png","/m/0g_rk1","Medibank",0.4563807,154,256,256,154,251,251,295,295
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0008.png","/m/0g_rk1","Medibank",0.49642995,82,250,250,82,249,249,290,290
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0009.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0010.png","/m/0p58j","Australian Open Tennis Tournament",0.28622654,37,109,109,37,48,48,140,140
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0011.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0012.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0013.png","/m/0p58j","Australian Open Tennis Tournament",0.32446206,37,690,690,37,85,85,311,311
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0013.png","/m/03s14w","ANZ",0.19467519,103,175,175,103,256,256,304,304
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0014.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0015.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0016.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0017.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0018.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0019.png","/m/03s14w","ANZ",0.19736058,543,583,583,543,20,20,31,31
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0020.png","/m/0p58j","Australian Open Tennis Tournament",0.32399303,37,78,78,37,50,50,143,143
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0022.png","/m/0p58j","Australian Open Tennis Tournament",0.42859843,41,113,113,41,68,68,143,143
"2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0023.png","/m/0g_rk1","Medibank",0.35738605,17,137,137,17,273,273,310,310
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0001.png","/m/0p58j","Australian Open Tennis Tournament",0.1947435,41,87,87,41,48,48,135,135
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0001.png","/g/1vy7gqz1","Medibank",0.17096025,30,79,79,30,351,351,409,409
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0002.png","/m/0g_rk1","Medibank",0.23978281,19,119,119,19,375,375,417,417
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0002.png","/m/0p58j","Australian Open Tennis Tournament",0.23630166,41,104,104,41,44,44,135,135
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0003.png","/m/0g_rk1","Medibank",0.19990432,34,104,104,34,373,373,404,404
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0004.png","/m/0g_rk1","Medibank",0.34803671,40,117,117,40,332,332,397,397
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0004.png",NA,"Optus",0.19914201,689,765,765,689,372,372,421,421
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0004.png","/m/0p58j","Australian Open Tennis Tournament",0.15916668,48,87,87,48,48,48,107,107
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0005.png","/m/0g_rk1","Medibank",0.28453195,24,140,140,24,357,357,399,399
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0005.png","/g/1hc75jtpz","Australian Open Tennis Tournament",0.22902101,48,87,87,48,25,25,107,107
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0006.png","/m/01_6jm","Optus",0.29394338,651,761,761,651,372,372,436,436
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0006.png","/m/0g_rk1","Medibank",0.254093,45,135,135,45,355,355,400,400
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0006.png",NA,"Australian Open Tennis Tournament",0.16475916,48,100,100,48,44,44,108,108
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0007.png","/m/0g_rk1","Medibank",0.30433673,50,181,181,50,352,352,398,398
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0007.png","/m/0p58j","Australian Open Tennis Tournament",0.23735505,48,100,100,48,44,44,107,107
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0007.png",NA,"Optus",0.23445481,656,761,761,656,373,373,439,439
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0008.png","/m/0g_rk1","Medibank",0.3013292,19,122,122,19,360,360,404,404
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0008.png","/m/0p58j","Australian Open Tennis Tournament",0.17903905,64,96,96,64,44,44,75,75
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0009.png","/m/0g_rk1","Medibank",0.18393928,19,97,97,19,368,368,403,403
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0009.png","/m/0p58j","Australian Open Tennis Tournament",0.16184022,37,91,91,37,45,45,138,138
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0010.png","/m/0p58j","Australian Open Tennis Tournament",0.32602221,49,109,109,49,44,44,140,140
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0010.png","/m/0g_rk1","Medibank",0.27619362,52,102,102,52,358,358,421,421
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0011.png","/m/0p58j","Australian Open Tennis Tournament",0.38460922,49,113,113,49,44,44,143,143
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0011.png","/g/1vy7gqz1","Medibank",0.32084206,28,128,128,28,354,354,417,417
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0012.png","/m/0g_rk1","Medibank",0.32911807,24,123,123,24,324,324,391,391
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0012.png","/m/01_6jm","Optus",0.32193312,645,783,783,645,362,362,418,418
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0012.png","/g/11bwn3hffh","Australian Open Tennis Tournament",0.17268528,63,91,91,63,25,25,77,77
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0013.png","/m/0g_rk1","Medibank",0.35317117,38,233,233,38,322,322,382,382
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0013.png","/m/02h77l","Optus",0.30094579,626,774,774,626,358,358,432,432
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0013.png","/m/0p58j","Australian Open Tennis Tournament",0.16840222,48,91,91,48,44,44,107,107
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0014.png","/m/01_6jm","Optus",0.40604153,621,765,765,621,357,357,429,429
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0014.png","/g/1vy7gqz1","Medibank",0.30989206,19,118,118,19,321,321,380,380
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0014.png","/m/0p58j","Australian Open Tennis Tournament",0.18319695,65,101,101,65,25,25,61,61
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0015.png","/m/01_6jm","Optus",0.40501559,604,735,735,604,362,362,424,424
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0015.png","/m/0p58j","Australian Open Tennis Tournament",0.37212214,41,104,104,41,44,44,135,135
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0015.png","/m/0g_rk1","Medibank",0.20603229,78,118,118,78,342,342,381,381
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0016.png","/m/01_6jm","Optus",0.21459804,491,770,770,491,355,355,408,408
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0016.png","/m/0p58j","Australian Open",0.18968639,54,113,113,54,71,71,140,140
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0016.png",NA,"Australian Open",0.17302082,165,188,188,165,378,378,401,401
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0017.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0018.png","/m/0p58j","Australian Open Tennis Tournament",0.2630263,37,146,146,37,48,48,143,143
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0018.png",NA,"Australian Open",0.17227985,167,188,188,167,378,378,397,397
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0019.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0020.png","/m/0p58j","Australian Open Tennis Tournament",0.34240523,37,109,109,37,51,51,143,143
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0021.png","/m/0p58j","Australian Open Tennis Tournament",0.31607807,41,77,77,41,51,51,136,136
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0022.png","/m/0p58j","Australian Open Tennis Tournament",0.17843457,45,109,109,45,44,44,140,140
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0023.png","/m/0p58j","Australian Open Tennis Tournament",0.36721361,48,328,328,48,85,85,370,370
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0024.png","/m/011_65","Emirates",0.51103866,692,781,781,692,283,283,336,336
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0024.png","/m/0p58j","Australian Open Tennis Tournament",0.40509018,37,86,86,37,25,25,139,139
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0025.png","/m/011_65","Emirates",0.49484429,680,771,771,680,306,306,360,360
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0025.png","/m/0p58j","Australian Open Tennis Tournament",0.29137069,41,109,109,41,105,105,140,140
"2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0026.png","/m/03s14w","ANZ",0.22839066,555,599,599,555,24,24,35,35
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0001.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0002.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0003.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0004.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0005.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0006.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0007.png","/m/0p58j","Australian Open Tennis Tournament",0.38376915,37,109,109,37,74,74,144,144
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0008.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0009.png",NA,"Australian Open Tennis Tournament",0.21350169,37,109,109,37,44,44,140,140
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0010.png",NA,"Australian Open",0.2509973,237,272,272,237,239,239,280,280
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0010.png","/m/0by16yq","Square, Inc.",0.14904113,60,124,124,60,237,237,272,272
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0011.png","/m/0p58j","Australian Open Tennis Tournament",0.44299564,37,109,109,37,50,50,143,143
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0012.png","/m/0p58j","Australian Open Tennis Tournament",0.40899554,41,113,113,41,74,74,146,146
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0013.png","/m/0p58j","Australian Open Tennis Tournament",0.4187026,41,82,82,41,69,69,136,136
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0014.png","/m/0p58j","Australian Open Tennis Tournament",0.38272718,37,93,93,37,69,69,144,144
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0015.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0016.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0017.png","/m/0p58j","Australian Open Tennis Tournament",0.39936209,37,113,113,37,78,78,138,138
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0018.png","/m/0p58j","Australian Open Tennis Tournament",0.4242653,37,146,146,37,48,48,143,143
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0019.png","/m/0p58j","Australian Open Tennis Tournament",0.38999104,41,146,146,41,48,48,143,143
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0020.png","/m/0p58j","Australian Open Tennis Tournament",0.48636651,5,79,79,5,309,309,438,438
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0022.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0023.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0024.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0025.png","/m/01_6jm","Optus",0.46273944,27,188,188,27,219,219,245,245
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0025.png","/m/0115r5c2","Australian Open Tennis Tournament",0.33887255,261,317,317,261,203,203,270,270
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0026.png",NA,"Australian Open Tennis Tournament",0.15755558,25,106,106,25,292,292,351,351
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0027.png","/m/0p58j","Australian Open Tennis Tournament",0.29957831,48,78,78,48,69,69,136,136
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0028.png","/m/0p58j","Australian Open Tennis Tournament",0.41902938,41,121,121,41,55,55,145,145
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0029.png","/m/0p58j","Australian Open Tennis Tournament",0.41372606,41,82,82,41,48,48,143,143
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0030.png","/m/0p58j","Australian Open Tennis Tournament",0.40769726,37,83,83,37,68,68,138,138
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0031.png","/m/0p58j","Australian Open Tennis Tournament",0.4268806,37,83,83,37,53,53,143,143
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0032.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0033.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0034.png",NA,"Australian Open Tennis Tournament",0.21923307,626,675,675,626,299,299,368,368
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0035.png","/m/09npdx","Hisense",0.22068357,629,753,753,629,356,356,435,435
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0035.png","/m/0z6tbx_","Australian Open Tennis Tournament",0.20138559,37,109,109,37,51,51,143,143
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0036.png","/m/0p58j","Australian Open",0.23973563,63,129,129,63,68,68,162,162
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0036.png",NA,"Australian Open",0.17565687,167,188,188,167,378,378,397,397
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0037.png","/m/0p58j","Australian Open Tennis Tournament",0.38195077,37,87,87,37,48,48,143,143
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0038.png","/m/0p58j","Australian Open Tennis Tournament",0.38443077,51,115,115,51,48,48,161,161
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0039.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0040.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0041.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0042.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0043.png","/m/011_65","Emirates",0.49333534,158,355,355,158,99,99,131,131
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0043.png","/m/03s14w","ANZ",0.42722082,515,687,687,515,204,204,263,263
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0043.png","/m/0p58j","Australian Open Tennis Tournament",0.32361421,41,78,78,41,50,50,136,136
"2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0044.png","/m/0p58j","Australian Open Tennis Tournament",0.19969603,56,87,87,56,48,48,103,103
